building_id,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,month,weekday,meter_reading
292,3,Public services,33743,1970,3,-2.2,4,-5.6,0,1020.4,0,0,8,28,1,3,191.33
979,9,Entertainment/public assembly,52357,1970,3,23.9,2,16.1,0,1016.5,0,0,17,20,5,4,46
1313,14,Healthcare,68637,1970,3,3.9,2,-7.2,0,1015.9,120,2.1,5,4,4,0,138.58
931,9,Education,216050,1970,3,22.8,0,19.4,0,1006.5,180,2.1,1,28,5,5,213
841,8,Office,5680,1970,1,20.6,2,18.3,0,1015.8,40,3.6,3,15,4,4,8.3333
616,4,Education,117814,1959,6,8.9,2,6.1,0,1030.2,140,3.1,16,6,2,5,101.9
1360,15,Entertainment/public assembly,111530,1988,3,12.1,2,3.3,0,1016.4,180,3.6,20,15,5,6,153.775
49,0,Lodging/residential,24456,1968,3,24.4,2,15,0,1013.8,100,4.6,23,22,2,0,0
373,3,Education,46484,1932,3,7.2,2,-3.9,0,1018.1,40,5.1,19,7,2,6,109.8
54,0,Education,7867,2011,3,21.7,2,15,0,1019.6,260,5.1,15,2,3,2,0
1393,15,Entertainment/public assembly,151900,1990,3,-1.1,2,-6.1,-1,1004.1,280,7.2,17,8,4,4,49.575
217,2,Education,282946,2003,3,17.2,2,-6.1,0,1021.6,50,8.2,16,24,2,2,363.06
835,8,Entertainment/public assembly,17220,1970,1,12.8,2,11.7,25,1017.2,290,5.1,2,7,2,6,32.25
860,8,Other,12259,1970,1,11.1,0,2.2,0,1021.6,20,3.6,0,12,1,1,4.2917
437,3,Entertainment/public assembly,11651,1970,3,8.3,2,7.8,64,1012.9,180,3.6,19,3,2,2,104.17
1144,13,Office,152312,1970,3,10.6,6,-1.7,0,1009.7,130,5.7,0,22,3,1,433.006
544,3,Public services,110800,1972,3,7.8,8,1.1,0,1021.7,350,7.7,3,1,1,4,90.92
620,4,Education,220703,2011,9,13.3,2,8.9,0,1022.5,250,6.7,15,12,4,1,1369.5
594,4,Education,177281,1964,7,16.1,4,10.6,0,1019.8,290,5.1,2,12,4,1,360.659
679,5,Public services,43400,1976,3,2,0,1,0,1016.4,290,5.7,9,15,1,4,31.7
180,2,Education,24586,1970,3,12.8,0,1.1,0,1011.6,70,4.1,9,31,1,6,14.29
1143,13,Office,96612,1970,3,1.7,2,-1.1,0,998.6,340,6.2,14,28,2,6,65
1025,10,Lodging/residential,52034,1970,2,10,2,5.6,0,1005.5,0,0,11,24,5,1,34.5
1126,13,Education,72332,1970,3,-0.6,2,-5.6,0,1024.7,350,3.1,7,22,2,0,188.362
927,9,Lodging/residential,745671,1970,3,15,0,0.6,0,1022.3,210,2.1,4,11,2,3,854
1056,12,Education,72958,1970,3,10.3,8,9.5,0,1025.1,240,7,12,4,2,3,59.2525
1336,15,Office,31053,1915,3,-5.6,2,-9.4,0,1018.9,110,1.5,0,25,1,0,71.95
1034,12,Retail,3907,1970,1,7.1,5,4.2,0,1009.9,240,3,1,19,5,3,6.1425
1287,14,Education,60582,1970,3,21.7,2,3.9,0,1019.1,210,3.6,18,8,3,1,144.261
47,0,Retail,31666,2008,3,29.4,2,17.2,0,1013.3,230,7.2,21,14,3,0,0
709,5,Education,23067,1976,2,3,2,1,0,1016.4,110,6.2,0,21,1,3,6.6
437,3,Entertainment/public assembly,11651,1970,3,15,8,13.9,0,1020.5,50,2.6,6,12,5,3,79.62
442,3,Education,70800,1964,3,21.7,2,15.6,-1,1012.2,180,4.6,20,22,4,4,111.9
407,3,Education,325217,2006,3,2.2,2,-0.6,0,1013.4,0,0,10,15,1,4,430.31
290,2,Office,51732,1966,3,26.1,4,-2.2,0,1013.2,260,2.6,2,14,2,6,25.46
1086,13,Office,143973,1970,3,2.8,2,-0.6,-1,1018.2,270,2.6,1,24,2,2,194.186
498,3,Entertainment/public assembly,14842,1970,3,6.7,8,0,-1,1006.9,200,5.1,9,9,4,5,18.86
1262,14,Office,65000,1970,3,14.4,2,2.2,0,994.2,240,5.7,21,2,4,5,78.71
98,0,Lodging/residential,200933,2007,3,10,0,6.1,0,1020.9,360,4.1,6,5,1,1,0
1228,14,Office,162549,1970,3,23.9,2,11.1,0,1011.2,100,3.1,18,23,5,0,145.953
499,3,Education,376507,2011,3,-5,2,-10.6,0,1026.6,340,3.1,8,22,1,4,757.21
775,6,Office,104355,1970,3,12.8,0,1.1,0,1011.2,200,6.7,20,31,1,6,140.283
164,2,Warehouse/storage,12908,1979,3,25,0,-4.4,0,1009,200,1.5,9,30,5,0,26.19
307,3,Public services,10873,1970,3,-2.2,0,-10,0,1035.4,60,1.5,10,19,2,4,12.81
422,3,Public services,8726,1970,3,-5,0,-14.4,0,1015,320,7.7,10,18,1,0,2.86
227,2,Entertainment/public assembly,17132,1918,3,16.7,2,-1.7,0,1011.2,110,1.5,7,4,1,0,4.98
1214,13,Office,195437,1970,3,20,4,15,0,1008.4,210,3.6,9,24,5,1,407.928
1107,13,Education,184098,1970,3,7.2,2,6.1,-1,1008.7,20,5.7,5,26,4,1,534.34
715,5,Education,23153,1976,2,8,2,7,0,1016.4,230,4.1,6,5,2,4,10.7
1256,14,Office,37917,1970,3,13.3,0,-3.3,0,1028.7,130,5.7,1,17,4,6,41.4375
1438,15,Education,108971,1990,3,18.3,2,7.2,0,1017.7,180,2.1,17,21,5,5,129.55
1225,14,Office,122746,1970,3,3.3,2,-3.9,0,1009,300,4.1,7,17,1,6,156.351
337,3,Entertainment/public assembly,22334,1977,3,11.1,2,3.9,0,1010.8,320,5.1,5,15,5,6,76.14
1176,13,Education,142672,1970,3,5.6,2,3.9,0,1015.1,350,2.6,8,27,3,6,67.812
588,4,Education,21866,1911,4,10.6,2,10.6,-1,1008.6,150,1.5,18,4,1,0,42.15
847,8,Entertainment/public assembly,9303,1970,1,25,4,21.7,0,1014.9,220,4.1,13,3,5,1,33.3333
218,2,Public services,16411,1970,3,21.1,2,-6.7,0,1013.1,180,1.5,20,23,1,5,54.92
988,9,Office,24463,1970,3,15,2,12.2,0,1020,150,2.1,12,5,3,5,34
1118,13,Services,26926,1970,3,2.8,2,0,0,1014.5,290,5.7,5,5,3,5,14.792
88,0,Entertainment/public assembly,76527,2007,3,25,4,12.8,0,1010.9,230,5.7,19,16,1,5,0
1153,13,Technology/science,89456,1970,3,-5,2,-8.3,-1,1028.8,350,4.6,21,21,1,3,150
1,0,Education,2720,2004,3,25,4,11.1,0,1023.2,90,5.7,22,10,4,6,0
365,3,Healthcare,819577,1922,3,2.2,2,-5.6,0,1020.8,190,3.1,6,2,1,5,1172.88
1240,14,Public services,73277,1970,3,-1.1,0,-6.1,0,1022,0,0,4,6,3,6,192
759,6,Lodging/residential,48519,1970,3,5.6,2,-3.9,0,1010.3,90,2.6,2,17,1,6,24.6667
1075,13,Office,72709,1970,3,-4.4,2,-7.8,0,1020.4,140,2.6,4,6,1,2,17.782
937,9,Lodging/residential,10346,1970,3,17.2,0,5.6,0,1011.3,180,2.1,5,1,2,0,13
560,3,Office,340000,2010,3,13.3,8,8.3,0,1023.4,0,0,18,30,4,5,343.95
170,2,Retail,45224,1982,3,15.6,2,-0.6,0,1016.5,240,3.1,17,12,3,5,54.82
1270,14,Entertainment/public assembly,18551,1970,3,12.2,2,5.6,0,1011.8,210,2.1,20,27,4,2,20
287,2,Office,33713,1956,3,10,6,6.1,0,1018.4,60,2.1,6,9,1,5,26.52
1105,13,Food sales and service,33215,1970,3,-2.2,2,-5,0,1027.1,0,0,11,20,3,6,80.542
504,3,Warehouse/storage,112536,1970,3,6.1,4,-6.7,0,1029.4,170,3.1,17,10,4,6,114.9
77,0,Lodging/residential,24456,1968,3,25,4,16.7,0,1018.6,0,0,16,13,4,2,0
309,3,Entertainment/public assembly,2067,1970,3,10,0,2.2,0,1030.2,200,3.6,4,16,4,5,4.88
245,2,Education,88486,1970,3,15.6,0,-2.8,0,1017.2,100,1.5,14,3,4,6,52.79
0,0,Education,7432,2008,3,10.6,2,1.1,0,1022.7,350,3.1,3,13,1,2,0
429,3,Public services,11934,1930,3,2.8,2,-5.6,0,1027.2,280,2.1,8,18,2,3,12.17
353,3,Education,99700,1955,3,5,2,-3.9,0,1015,350,8.8,0,4,1,0,96.13
60,0,Education,81576,1997,3,17.8,0,0.6,0,1018.5,280,9.3,21,25,2,3,0
124,1,Education,38319,1900,6,5.1,2,3.5,0,1012.3,170,3.6,16,17,2,2,75.7
429,3,Public services,11934,1930,3,16.7,4,2.2,0,1019.5,330,7.2,19,12,4,1,12.96
161,2,Education,11329,1970,3,29.4,2,-3.3,0,1013.1,0,0,21,2,3,2,10.92
311,3,Education,50000,1928,3,16.1,2,-3.9,0,1021,330,9.3,22,12,4,1,31.19
692,5,Office,7416,1976,2,11,2,11,0,1016.4,250,5.7,11,22,1,4,6.81
1322,14,Entertainment/public assembly,166489,1970,3,1.7,0,-8.3,0,1020.9,300,3.6,18,20,1,2,183.523
503,3,Other,10762,1970,3,0,8,-9.4,0,1036.8,200,3.1,15,19,2,4,12.57
750,6,Education,35990,1970,3,25.6,0,10.6,0,1013.8,180,3.6,16,25,4,0,202.733
42,0,Other,226506,1968,3,22.2,0,20,0,1016.7,110,2.1,6,2,5,0,0
470,3,Public services,24618,1970,3,5.6,2,3.3,0,1024,90,2.1,1,8,1,4,27.38
126,1,Education,21539,2004,5,15.1,2,15.1,0,1003.4,100,3.1,8,11,5,2,130.2
773,6,Lodging/residential,93313,1970,3,7.8,4,-2.2,0,1007.6,320,5.1,23,16,1,5,73.5833
1035,12,Office,14585,1970,3,17.7,1,10.3,0,1026,10,4,11,31,5,1,21.5575
464,3,Public services,9816,1970,3,-5,8,-14.4,0,1028.9,310,3.6,15,20,1,2,16.52
937,9,Lodging/residential,10346,1970,3,12.2,2,-1.7,0,1022.6,0,0,23,11,1,0,14
848,8,Office,8552,1970,1,30,2,22.2,0,1018.5,170,6.7,16,17,5,1,1.75
564,3,Public services,89315,1970,3,10,8,5,0,1025.9,70,3.1,9,27,3,6,11.7
532,3,Entertainment/public assembly,7133,1970,3,3.9,6,-2.8,0,1026.4,180,3.1,0,7,2,6,29.32
906,9,Lodging/residential,39649,1970,3,8.3,0,0,0,1029.6,340,2.1,16,4,1,0,42
526,3,Public services,7636,1970,3,17.8,4,8.3,0,1018.4,190,3.6,2,10,3,3,27.57
775,6,Office,104355,1970,3,19.4,0,0,0,1020.1,210,4.1,22,7,3,0,154.733
749,6,Lodging/residential,35936,1970,3,11.7,2,1.1,0,1021.5,180,5.1,10,21,4,3,42
324,3,Entertainment/public assembly,11910,1970,3,21.7,8,13.9,-1,1013.9,230,5.7,18,22,4,4,24.96
796,7,Education,226042,1965,2,-5.4,2,-6,36,1009.2,40,3.6,15,16,2,1,726.79
1272,14,Public services,247471,1970,3,-3.3,2,-14.4,0,1021.3,10,1.5,21,22,1,4,410.366
1033,12,Education,118489,1970,3,11.8,7,8.7,0,1008.7,140,6,14,21,1,3,518.275
1351,15,Office,40611,1970,3,15.6,0,2.8,0,1026.6,180,2.1,14,20,5,4,26.975
929,9,Education,199628,1970,3,12.8,2,12.2,0,1015.6,0,0,11,14,4,3,398
30,0,Education,93897,1999,3,16.7,2,13.3,0,1023.6,90,2.1,6,9,3,2,0
53,0,Office,87742,1971,3,11.1,2,7.8,0,1018.2,310,3.6,4,18,1,0,0
680,5,Public services,9849,1976,2,9,2,8,0,1016.4,160,2.1,11,12,4,1,8.6
399,3,Education,180000,1939,3,6.7,2,0,0,1024.5,170,4.6,14,22,3,1,132.42
697,5,Education,18697,1919,2,11,2,9,0,1016.4,250,9.8,8,1,2,0,10.154
1182,13,Warehouse/storage,66585,1970,3,12.2,2,11.1,8,1001.5,100,5.7,8,25,4,0,18
584,4,Education,137806,1967,8,14.4,2,12.2,-1,1022.6,0,0,11,29,1,4,280.944
18,0,Education,111891,1996,3,24.4,2,22.8,0,1020.2,170,5.1,14,27,3,6,0
1252,14,Education,116249,1970,3,0.6,0,-11.1,0,1016.5,300,3.6,2,3,3,3,480
586,4,Public services,166514,1917,5,13.3,2,-2.2,0,1022.6,330,4.6,21,1,2,0,42.425
1197,13,Services,50552,1970,3,-1.7,4,-13.9,0,1024.6,170,4.6,16,9,4,5,258.26
662,5,Entertainment/public assembly,12777,1976,2,9,2,8,0,1016.4,80,2.6,7,14,4,3,7.2
1138,13,Education,39988,1970,3,2.2,2,-14.4,0,1015.5,310,7.2,23,2,4,5,67.148
452,3,Education,155100,1931,3,-10,2,-19.4,0,1032.2,300,3.6,8,14,2,6,71.03
883,9,Education,399331,1970,3,17.8,2,13.9,0,1020,190,4.6,14,19,2,4,530
430,3,Public services,23918,1970,3,15,8,7.2,0,1023.5,170,2.1,18,12,3,5,19.7
759,6,Lodging/residential,48519,1970,3,21.7,4,8.3,0,1008.5,240,3.6,18,25,3,4,37.3333
919,9,Education,31233,1970,3,13.3,0,9.4,0,1020.4,0,0,13,3,5,1,47
953,9,Entertainment/public assembly,563782,1970,3,4.4,0,-0.6,0,1023,290,1.5,11,25,2,3,841
1380,15,Education,204029,2010,3,3.9,2,-8.9,0,1022.6,180,3.6,23,10,4,6,410.9
1267,14,Education,138977,1970,3,8.9,0,6.7,0,1010,0,0,3,16,3,2,177.31
1058,12,Education,84346,1970,3,4.8,7,3,0,969.9,220,13,3,8,2,0,60.57
1009,10,Education,21892,1970,2,1.1,2,-3.3,0,1021.4,170,3.6,14,24,3,3,43
703,5,Education,34563,1966,1,12,2,12,0,1016.4,270,3.1,4,24,1,6,4.6
499,3,Education,376507,2011,3,8.9,2,-0.6,0,1018.9,350,5.1,22,4,2,3,357.9
1032,11,Education,127632,1970,3,-16.5,2,-20.6,0,1016.3,280,6.7,14,19,1,1,540
1306,14,Lodging/residential,54172,1970,3,16.1,4,-2.8,0,1015.7,260,2.1,1,25,4,0,87
1386,15,Entertainment/public assembly,82035,1975,3,12.2,2,7.2,0,1007.1,330,2.6,0,6,5,4,87.05
355,3,Education,182500,1970,3,10,2,1.1,0,1019.4,350,7.2,4,26,3,5,142.22
1226,14,Education,27995,1970,3,-6.1,4,-15,0,1015.5,250,2.1,6,14,1,3,34.1717
732,5,Education,66187,1976,1,12.1,2,3.3,0,1016.4,180,3.6,12,18,2,3,49.3
485,3,Public services,22000,2007,3,17.2,2,15,-1,1007.2,80,5.7,23,3,5,1,104.24
673,5,Entertainment/public assembly,36307,1976,2,7,2,1,0,1016.4,50,6.2,12,28,2,6,0.04
94,0,Education,29469,1968,3,6.7,2,3.9,0,1024.3,330,1.5,9,28,2,6,0
1198,13,Education,85164,1970,3,-1.7,9,-3.3,-1,1016.4,30,6.2,20,2,2,1,67.181
80,0,Office,156111,2001,3,8.3,0,4.4,0,1025.5,190,2.1,6,12,2,4,0
292,3,Public services,33743,1970,3,8.3,2,6.1,-1,1009.9,30,3.6,11,15,3,1,337.95
194,2,Office,155682,1970,3,11.1,2,5,0,1016,210,2.1,2,9,1,5,223.76
433,3,Entertainment/public assembly,23055,1970,3,18.3,2,10.6,0,1007.2,190,7.2,5,25,3,4,34.8
891,9,Education,50846,1970,3,23.3,2,18.3,0,1019.7,180,1.5,8,13,5,4,35
1422,15,Lodging/residential,19876,1932,3,-6.7,2,-7.8,-1,1023.4,320,3.1,13,21,1,3,20.7
309,3,Entertainment/public assembly,2067,1970,3,4.4,2,-5,0,1029,220,4.6,13,6,4,2,5.84
162,2,Education,98829,1968,3,17.2,2,2.2,0,1004,250,4.1,11,29,3,1,185.83
396,3,Public services,16768,1980,3,-6.7,0,-15,0,1028.6,330,4.6,11,20,1,2,47.17
582,4,Education,14542,1920,4,13.9,2,9.4,0,1018.3,280,9.8,23,23,1,5,5.8
1219,13,Office,91316,1970,3,4.4,2,2.8,15,1020.5,180,2.1,2,29,4,4,75
843,8,Entertainment/public assembly,5380,1970,1,23.3,4,11.1,0,1026.1,110,5.7,16,7,3,0,7.7083
1067,12,Education,125701,1970,3,4.9,8,1.3,0,995.3,350,10,13,4,3,4,293.6
1236,14,Office,61756,1970,3,21.7,0,8.9,0,1012.8,270,3.1,18,25,4,0,97
59,0,Entertainment/public assembly,81337,2005,3,13.3,4,2.8,0,1024.5,70,4.6,1,22,3,1,0
277,2,Education,12761,1909,3,7.8,0,3.9,0,1020.5,110,2.6,9,10,1,6,78.39
509,3,Other,10578,1970,3,21.7,4,17.2,0,1021.1,190,3.6,5,29,5,6,29.29
329,3,Entertainment/public assembly,3133,1970,3,9.4,0,-3.3,0,1026.5,350,4.6,5,13,4,2,0.84
220,2,Education,122592,1971,3,27.2,4,-3.9,0,1020.5,120,2.1,20,10,2,2,274.11
261,2,Education,89770,1970,3,28.3,2,-5,0,1014.7,290,6.2,21,18,4,0,154.04
1271,14,Public services,20540,1970,3,-4.4,2,-16.7,0,1016.8,270,3.1,22,12,2,4,39.8796
448,3,Office,328760,1904,3,20,6,8.9,0,1020,0,0,3,19,4,1,600.58
1162,13,Office,72958,1970,3,13.3,2,9.4,3,1009,40,5.7,13,24,4,6,30
780,6,Education,120836,1970,3,6.1,2,-2.2,0,1006,180,2.6,9,9,4,5,637.267
156,2,Public services,43681,2007,3,21.7,4,9.4,0,1017,200,2.1,17,12,4,1,151.08
702,5,Education,24251,1966,2,5,2,4,0,1016.4,310,3.1,4,6,1,2,13.2
536,3,Entertainment/public assembly,1962,1970,3,10.6,6,0.6,0,1020.8,0,0,18,22,2,0,4.76
1287,14,Education,60582,1970,3,20,2,18.3,18,1015.7,0,0,6,30,5,0,88.1429
233,2,Education,25139,1970,3,17.8,2,-2.8,0,1012.5,100,3.1,12,20,3,6,27.2
968,9,Education,153999,1970,3,18.3,0,12.8,0,1010.8,180,2.1,3,15,2,0,150
444,3,Public services,12945,1960,3,10,2,8.3,-1,1014.4,40,6.2,13,14,3,0,15.27
4,0,Education,116607,1975,3,17.8,2,17.2,0,1012.5,150,3.6,5,16,2,1,0
1401,15,Lodging/residential,168791,1946,3,12.1,2,3.3,0,1016.4,180,3.6,15,28,1,3,91.125
588,4,Education,21866,1911,4,14.4,2,11.1,0,1025.2,160,3.1,18,10,2,2,37.25
823,8,Public services,35253,1970,1,7.8,0,-1.1,0,1025.1,280,4.6,2,11,2,3,156.667
1016,10,Other,10103,1970,1,11.1,2,7.8,0,1003.6,110,2.6,3,9,5,0,22.69
787,6,Lodging/residential,278795,1970,3,18.3,0,-2.8,0,996.7,270,5.1,20,2,4,5,272.683
460,3,Public services,17927,1970,3,12.8,2,6.7,0,1024.7,200,1.5,7,18,4,0,18.12
962,9,Public services,492898,1970,3,23.9,2,17.8,0,1010.6,170,2.6,20,24,4,6,473
715,5,Education,23153,1976,2,11,2,10,0,1016.4,260,11.3,20,31,1,6,6.1
204,2,Lodging/residential,30949,1951,3,20,2,6.7,0,1010.2,100,4.6,15,14,4,3,36.03
1170,13,Office,59476,1970,3,11.7,4,1.1,0,1020.9,100,4.1,2,23,4,5,31.654
517,3,Lodging/residential,2210,1970,3,-7.2,2,-18.9,0,1022.4,280,9.3,0,19,1,1,2.68
6,0,Lodging/residential,27926,1981,3,17.8,2,4.4,0,1015.2,250,9.3,19,8,2,0,0
590,4,Education,8516,1920,2,13.9,2,8.9,0,1013.8,190,5.1,17,18,2,3,3.25
525,3,Public services,9062,1970,3,13.9,2,7.8,0,1022.6,180,3.1,7,17,5,1,10.46
1268,14,Office,43007,1970,3,7.8,2,3.9,0,1020.2,350,2.1,7,30,4,5,61.8696
220,2,Education,122592,1971,3,35,4,-5,0,1006.6,300,2.6,23,22,4,4,271.05
293,3,Office,408000,2010,3,19.4,2,7.8,0,1024.9,0,0,14,18,4,0,839.99
1182,13,Warehouse/storage,66585,1970,3,4.4,2,-1.1,0,1005.4,320,6.2,20,6,4,2,7
1368,15,Entertainment/public assembly,199037,1949,3,-6.7,4,-11.1,-1,1007.6,270,8.2,6,13,1,2,219.25
379,3,Entertainment/public assembly,7675,1970,3,8.9,2,1.1,0,1021.1,170,2.1,23,22,2,0,8.63
150,1,Office,65657,1955,8,7.1,0,-0.5,0,1019.8,210,2.1,22,17,4,6,346.8
1173,13,Manufacturing/industrial,13091,1970,3,0.6,2,-12.8,0,1011.3,240,2.6,3,2,4,5,13.066
408,3,Entertainment/public assembly,16098,1929,3,23.3,2,12.2,0,1015.8,190,5.1,22,21,4,3,6.96
113,1,Education,100481,1958,9,4.2,0,2.5,0,1006.3,190,2.1,23,9,4,5,362.616
159,2,Education,9788,1970,3,32.2,4,1.7,0,1013.7,180,1.5,18,12,5,3,22.11
955,9,Education,198488,1970,3,18.9,0,0.6,0,1019.8,180,3.1,23,7,2,6,965
85,0,Lodging/residential,37241,1981,3,7.8,2,-2.8,0,1020,310,3.6,8,10,2,2,0
967,9,Entertainment/public assembly,119262,1970,3,12.2,0,3.9,0,1020.5,0,0,12,4,4,0,229
1364,15,Utility,74922,1940,3,8,2,7,0,1016.4,140,3.6,13,10,1,6,38
1114,13,Other,64810,1970,3,6.7,2,-2.2,0,1016.7,310,9.8,22,13,5,4,3.7
673,5,Entertainment/public assembly,36307,1976,2,9,2,8,0,1016.4,120,2.1,21,3,4,6,13.95
1065,12,Office,12152,1970,3,0.3,2,-1.7,0,1012.4,240,3,2,18,2,3,6.285
959,9,Education,128536,1970,3,10.6,0,0,0,1031.7,180,1.5,15,21,3,0,238
955,9,Education,198488,1970,3,31.1,0,11.7,0,1015.3,20,3.6,21,5,5,3,1015
723,5,Education,160038,1966,4,6,2,0,0,1016.4,300,4.1,16,25,2,3,218.1
666,5,Entertainment/public assembly,12045,1976,1,11,0,2,0,1016.4,90,9.8,16,10,4,6,3.9
496,3,Public services,16200,1970,3,12.8,2,8.3,0,1016.2,70,3.1,8,13,3,6,43.95
48,0,Other,9569,1989,3,18.3,4,16.7,0,1023.5,130,2.6,12,10,3,3,0
472,3,Education,69400,1911,3,1.7,2,-4.4,0,1029,340,4.6,10,18,2,3,255.07
238,2,Office,45017,1970,3,16.7,0,-7.2,0,1021.2,0,0,4,7,2,6,152.93
1210,13,Office,92500,1970,3,-1.1,0,-7.2,0,1028.4,130,3.6,6,5,4,1,119.314
1314,14,Education,73813,1970,3,9.4,0,-7.2,0,1021.6,270,5.7,16,22,3,1,264.485
1184,13,Lodging/residential,74584,1970,3,-10.6,0,-13.3,0,1026.7,290,2.1,5,5,2,4,45.078
12,0,Lodging/residential,37100,1999,3,25,2,20.6,0,1018.3,0,0,3,21,5,5,174.053
635,4,Education,7122,1909,3,17.2,4,7.2,0,1020.7,270,8.8,0,14,4,3,3.6275
283,2,Entertainment/public assembly,51920,1970,3,27.2,8,-5.6,0,1011.5,100,2.1,6,7,4,3,82.52
1093,13,Office,47578,1970,3,12.2,2,9.4,0,1003.3,20,4.6,21,25,4,0,19.038
401,3,Entertainment/public assembly,12660,1970,3,-3.3,8,-7.8,0,1026.5,10,1.5,15,25,1,0,13.47
881,9,Entertainment/public assembly,344798,1970,3,11.1,0,5,0,1024.1,0,0,5,3,4,6,764
705,5,Education,23605,1976,1,5,0,4,0,1016.4,290,3.6,1,3,5,1,8.4
595,4,Education,270413,1971,14,17.8,2,11.1,0,1013,250,5.7,1,8,4,4,143.913
24,0,Education,105545,2001,3,17.8,2,16.1,0,1017.9,0,0,11,13,4,2,0
1431,15,Public services,111360,2000,3,-5.6,0,-7.8,0,1021.4,130,1.5,8,7,2,6,130.275
1420,15,Entertainment/public assembly,95079,1975,3,-5.6,2,-9.4,-1,1023.5,310,9.3,2,20,1,2,110.625
1276,14,Office,53860,1970,3,21.1,2,16.1,0,1002.7,230,6.2,15,1,4,4,95.8431
912,9,Education,52559,1970,3,6.7,2,-0.6,0,1021.1,180,3.6,13,24,2,2,52
1019,10,Entertainment/public assembly,39788,1970,5,-1.1,2,-5,0,1033.9,0,0,4,7,2,6,20.37
166,2,Lodging/residential,553210,2009,3,20.6,0,-1.7,0,1008.8,120,3.1,14,23,5,0,312.22
1235,14,Public services,278369,1970,3,11.7,2,8.3,-1,1001.5,190,5.1,5,2,3,2,331
372,3,Education,49100,1911,3,27.8,4,20,0,1019.2,180,4.6,23,28,5,5,45.15
996,9,Education,77632,1970,3,20,2,17.8,0,1011.5,180,2.1,11,8,5,6,118
869,8,Entertainment/public assembly,875000,1970,1,22.8,2,16.1,0,1020.4,70,2.6,12,26,5,3,1580.79
1198,13,Education,85164,1970,3,-2.2,4,-5,0,1020.9,40,2.1,4,2,2,1,42.165
1121,13,Education,85732,1970,3,-7.2,2,-19.4,0,1021.2,360,5.1,7,1,3,1,166.845
577,4,Education,113589,1958,3,11.7,2,8.3,0,1023.1,0,0,9,21,1,3,99.6
303,3,Entertainment/public assembly,15950,1970,3,-1.1,2,-2.2,-1,1018.3,50,2.1,4,16,2,1,15.32
1087,13,Office,56569,1970,3,7.2,2,-4.4,0,1020.2,110,5.1,5,13,4,2,16.906
1264,14,Education,33012,1970,3,10,0,2.8,0,1010,230,3.6,4,21,2,6,89.875
890,9,Education,202937,1970,3,25,0,6.7,0,1013.5,0,0,0,8,4,4,389
774,6,Lodging/residential,93500,1970,3,18.9,0,15,0,1017.6,0,0,4,30,5,0,55.5167
10,0,Entertainment/public assembly,370773,1991,3,15,2,2.8,0,1019,300,5.1,17,29,1,4,0
425,3,Warehouse/storage,202829,1983,3,1.7,4,-7.8,0,1029.4,330,3.1,3,6,2,5,154.54
835,8,Entertainment/public assembly,17220,1970,1,28.9,2,20.6,0,1015.2,70,6.7,23,28,5,5,47
1026,10,Lodging/residential,88480,1970,1,0,2,0,8,1008.4,340,4.1,14,28,3,0,146.5
111,1,Education,118338,1909,7,10.1,2,8.6,0,1007.9,310,3.6,3,19,5,3,360.562
83,0,Other,2070,1996,3,6.1,2,5,0,1025.8,190,1.5,12,12,2,4,0
685,5,Office,270034,1976,5,8,2,7,0,1016.4,170,4.1,5,9,1,5,252.8
724,5,Education,88856,1976,2,8,2,5,0,1016.4,280,7.7,18,27,1,2,69.3
1424,15,Lodging/residential,24103,1964,3,-2.8,0,-6.7,0,1023.2,0,0,0,7,2,6,20.45
1283,14,Public services,76537,1970,3,18.9,2,13.9,0,1013.2,40,2.1,14,24,5,1,118.471
1243,14,Healthcare,237704,1970,3,4.4,2,-2.2,0,1018.9,300,4.1,5,1,1,4,153.516
531,3,Public services,68203,1970,3,10.6,2,7.8,0,1017.1,200,4.1,11,25,4,0,6.51
652,4,Education,150887,1959,9,13.3,2,9.4,0,1012.7,260,6.2,11,19,5,3,213.21
1440,15,Lodging/residential,150294,1987,3,12.8,2,6.1,0,1002.4,180,4.1,5,8,5,6,230.475
905,9,Lodging/residential,39648,1970,3,7.2,2,0.6,0,1033.7,20,3.1,16,1,1,4,23
787,6,Lodging/residential,278795,1970,3,30,0,13.3,0,1019.6,180,3.1,21,25,5,2,225.05
721,5,Education,121471,1966,3,10,0,5,0,1016.4,70,7.7,10,21,4,3,153.7
1105,13,Food sales and service,33215,1970,3,1.7,2,-1.1,0,1018.1,340,4.1,7,24,2,2,73.675
1234,14,Education,46037,1970,3,11.7,0,6.1,0,1022,0,0,3,11,5,2,22.2528
249,2,Entertainment/public assembly,179449,1976,3,29.4,0,-2.8,0,1006.8,340,2.6,2,18,2,3,351.35
1183,13,Entertainment/public assembly,166856,1970,3,-24.4,0,-28.3,0,1029.5,300,3.6,9,18,1,0,309.457
386,3,Entertainment/public assembly,17262,2003,3,13.3,2,8.9,-1,1003.8,20,5.7,23,5,5,3,32.28
155,1,Office,51688,1930,8,12.4,2,10.4,0,1007,240,8.8,14,1,3,1,131
352,3,Education,144900,1970,3,2.8,2,1.7,3,1001.8,0,0,16,9,2,1,230.4
1383,15,Education,105612,1967,3,7.2,0,5,0,1018.1,70,3.1,10,25,5,2,115.95
